InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
578317,21982,PACK OF 12 SUKI TISSUES,24,11/23/2011 16:47,0.39,15398,United Kingdom
571601,47590B,PINK HAPPY BIRTHDAY BUNTING,2,10/18/2011 10:53,5.45,17073,United Kingdom
563739,22994,TRAVEL CARD WALLET RETROSPOT,24,8/18/2011 20:05,0.42,17750,United Kingdom
571840,21744,SNOWFLAKE PORTABLE TABLE LIGHT,6,10/19/2011 12:16,2.95,13590,United Kingdom
567533,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,9/21/2011 9:45,0.55,17651,United Kingdom
552824,22840,ROUND CAKE TIN VINTAGE RED,1,5/11/2011 13:16,7.95,14056,United Kingdom
578302,85099B,JUMBO BAG RED RETROSPOT,10,11/23/2011 15:23,2.08,16057,United Kingdom
561917,23049,RECYCLED ACAPULCO MAT RED,1,8/1/2011 11:57,8.25,16904,United Kingdom
565865,23291,DOLLY GIRL CHILDRENS CUP,8,9/7/2011 15:07,1.25,12637,France
562389,22433,WATERING CAN GREEN DINOSAUR,6,8/4/2011 15:55,1.95,16531,United Kingdom
559834,22567,20 DOLLY PEGS RETROSPOT,12,7/13/2011 10:02,1.45,12576,Poland
580901,22487,WHITE WOOD GARDEN PLANT LADDER,1,12/6/2011 12:45,9.95,16528,United Kingdom
561384,22457,NATURAL SLATE HEART CHALKBOARD,6,7/27/2011 9:01,2.95,13194,United Kingdom
581021,23561,SET OF 6 RIBBONS PARTY,6,12/7/2011 10:24,2.89,14769,United Kingdom
548169,20728,LUNCH BAG CARS BLUE,10,3/29/2011 13:48,1.65,14680,United Kingdom
551527,20983,12 PENCILS TALL TUBE RED RETROSPOT,6,5/1/2011 12:41,0.85,14395,United Kingdom
573500,21494,ROTATING LEAVES T-LIGHT HOLDER,1,10/31/2011 12:01,1.25,16931,United Kingdom
562101,22355,CHARLOTTE BAG SUKI DESIGN,10,8/2/2011 14:04,0.85,13850,United Kingdom
564733,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,8/28/2011 13:18,1.25,17841,United Kingdom
539353,82494L,WOODEN FRAME ANTIQUE WHITE,6,12/17/2010 11:30,2.95,12782,Portugal
536367,21777,RECIPE BOX WITH METAL HEART,4,12/1/2010 08:34,7.95,13047,United Kingdom
567656,22741,FUNKY DIVA PEN,9,9/21/2011 14:40,1.63,14096,United Kingdom
553522,21930,JUMBO STORAGE BAG SKULLS,2,5/17/2011 14:43,2.08,15005,United Kingdom
580527,22231,JIGSAW TREE WITH BIRDHOUSE,2,12/4/2011 15:19,0.59,13736,United Kingdom
569246,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,5,10/3/2011 09:57,1.63,14096,United Kingdom
567077,22551,PLASTERS IN TIN SPACEBOY,1,9/16/2011 12:34,1.65,18122,United Kingdom
557442,84920,PINK FLOWER FABRIC PONY,2,6/20/2011 12:53,3.75,14808,United Kingdom
568991,22940,FELTCRAFT CHRISTMAS FAIRY,2,9/29/2011 16:44,4.25,18204,United Kingdom
546850,22382,LUNCH BAG SPACEBOY DESIGN,10,3/17/2011 13:20,1.65,13268,United Kingdom
570425,20724,RED RETROSPOT CHARLOTTE BAG,10,10/10/2011 13:54,0.85,15128,United Kingdom
579002,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,1,11/27/2011 16:27,2.55,14093,United Kingdom
572283,22867,HAND WARMER BIRD DESIGN,2,10/23/2011 11:42,2.1,15000,United Kingdom
560106,22138,BAKING SET 9 PIECE RETROSPOT,8,7/14/2011 20:01,4.95,17554,United Kingdom
567552,22727,ALARM CLOCK BAKELIKE RED,12,9/21/2011 10:40,3.75,12583,France
545289,48187,DOORMAT NEW ENGLAND,2,3/1/2011 11:55,7.95,14732,United Kingdom
542780,21931,JUMBO STORAGE BAG SUKI,20,2/1/2011 09:38,1.95,17675,United Kingdom
552269,22421,LIPSTICK PEN FUSCHIA,2,5/8/2011 11:52,0.42,16121,United Kingdom
566033,22429,ENAMEL MEASURING JUG CREAM,1,9/8/2011 13:07,4.25,16031,United Kingdom
545227,21212,PACK OF 72 RETROSPOT CAKE CASES,24,3/1/2011 09:35,0.55,12428,Finland
578995,23473,WOODLAND SMALL RED FELT HEART,4,11/27/2011 15:59,0.83,15861,United Kingdom
541109,22168,ORGANISER WOOD ANTIQUE WHITE,1,1/13/2011 15:10,0,15107,United Kingdom
577557,84792,ENCHANTED BIRD COATHANGER 5 HOOK,3,11/20/2011 15:36,4.65,15426,United Kingdom
562918,23300,GARDENERS KNEELING PAD CUP OF TEA,12,8/10/2011 13:51,1.65,15615,United Kingdom
560259,23204,CHARLOTTE BAG APPLES DESIGN,10,7/17/2011 13:29,0.85,13654,United Kingdom
575698,84991,60 TEATIME FAIRY CAKE CASES,24,11/10/2011 16:51,0.55,16094,United Kingdom
571098,22494,EMERGENCY FIRST AID TIN,1,10/13/2011 15:38,1.25,17841,United Kingdom
562782,20726,LUNCH BAG WOODLAND,10,8/9/2011 13:14,1.65,13280,United Kingdom
577723,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,4,11/21/2011 12:36,0.39,16713,United Kingdom
549125,22178,VICTORIAN GLASS HANGING T-LIGHT,96,4/6/2011 14:13,1.06,14964,United Kingdom
568517,22908,PACK OF 20 NAPKINS RED APPLES,3,9/27/2011 12:52,0.85,14456,United Kingdom
559899,37446,MINI CAKE STAND WITH HANGING CAKES,8,7/13/2011 12:24,1.45,12528,Germany
545910,22534,MAGIC DRAWING SLATE SPACEBOY,24,3/8/2011 10:04,0.42,14586,United Kingdom
540827,37489C,GREEN/BLUE FLOWER DESIGN BIG MUG,2,1/11/2011 14:15,1.95,17569,United Kingdom
575632,M,Manual,1,11/10/2011 13:44,424.06,12473,Germany
579401,23084,RABBIT NIGHT LIGHT,30,11/29/2011 12:12,1.79,14550,United Kingdom
566558,22758,LARGE PURPLE BABUSHKA NOTEBOOK,2,9/13/2011 11:51,1.25,15311,United Kingdom
569493,22780,LIGHT GARLAND BUTTERFILES PINK,4,10/4/2011 13:35,4.25,13317,United Kingdom
566562,22602,RETROSPOT WOODEN HEART DECORATION,12,9/13/2011 12:18,0.85,17365,United Kingdom
572318,22727,ALARM CLOCK BAKELIKE RED,1,10/23/2011 16:19,3.75,15436,United Kingdom
542887,20726,LUNCH BAG WOODLAND,20,2/1/2011 13:10,1.65,12373,Austria
568782,23203,JUMBO BAG VINTAGE DOILY,10,9/29/2011 8:53,2.08,13985,United Kingdom
573340,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,5,10/30/2011 11:55,0.85,14159,United Kingdom
548664,22228,BUNNY WOODEN PAINTED WITH BIRD,12,4/1/2011 14:45,0.85,14911,EIRE
549733,20829,GLITTER HANGING BUTTERFLY STRING,3,4/11/2011 16:56,2.1,17827,United Kingdom
581451,22310,IVORY KNITTED MUG COSY,6,12/8/2011 17:57,1.65,17144,United Kingdom
537770,21197,MULTICOLOUR  CONFETTI IN TUBE,12,12/8/2010 12:24,1.65,15529,United Kingdom
539353,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,12/17/2010 11:30,2.95,12782,Portugal
574732,21756,BATH BUILDING BLOCK WORD,3,11/6/2011 15:11,6.25,13523,United Kingdom
540350,21232,STRAWBERRY CERAMIC TRINKET BOX,1,1/6/2011 14:14,1.25,18283,United Kingdom
566163,23238,SET OF 4 KNICK KNACK TINS LONDON,6,9/9/2011 11:48,4.15,12637,France
562112,22621,TRADITIONAL KNITTING NANCY,12,8/2/2011 15:53,1.65,18236,United Kingdom
543306,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,3,2/7/2011 11:56,1.25,16686,United Kingdom
561195,84665,SQUARE CHERRY BLOSSOM CABINET,1,7/25/2011 13:57,5.95,14796,United Kingdom
546684,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,12,3/16/2011 9:47,8.5,16152,United Kingdom
566589,22111,SCOTTIE DOG HOT WATER BOTTLE,3,9/13/2011 14:50,4.95,14753,United Kingdom
550627,22607,WOODEN ROUNDERS GARDEN SET,2,4/19/2011 14:36,9.95,16633,United Kingdom
576067,21621,VINTAGE UNION JACK BUNTING,3,11/13/2011 15:48,8.5,14227,United Kingdom
567126,22558,CLOTHES PEGS RETROSPOT PACK 24,1,9/16/2011 13:53,1.65,17238,United Kingdom
580611,23282,FOLDING BUTTERFLY MIRROR IVORY,2,12/5/2011 11:49,0.83,12748,United Kingdom
570479,22491,PACK OF 12 COLOURED PENCILS,10,10/10/2011 16:58,0.85,17589,United Kingdom
566294,85040A,S/4 PINK FLOWER CANDLES IN BOWL,4,9/11/2011 15:41,1.65,15533,United Kingdom
575718,23459,DOLLY CABINET 2 DRAWERS,1,11/10/2011 18:04,12.5,16907,United Kingdom
541262,84949,SILVER HANGING T-LIGHT HOLDER,2,1/16/2011 15:50,1.65,18069,United Kingdom
578272,22141,CHRISTMAS CRAFT TREE TOP ANGEL,6,11/23/2011 13:40,2.1,17463,United Kingdom
573923,23485,BOTANICAL GARDENS WALL CLOCK,1,11/2/2011 09:31,25,17965,United Kingdom
576686,85049A,TRADITIONAL CHRISTMAS RIBBONS,1,11/16/2011 12:08,1.25,16916,United Kingdom
561473,23202,JUMBO BAG VINTAGE LEAF,10,7/27/2011 13:17,2.08,15078,United Kingdom
540566,21042,RED RETROSPOT APRON,1,1/10/2011 10:58,5.95,17811,United Kingdom
538799,85099B,JUMBO BAG RED RETROSPOT,10,12/14/2010 11:48,1.95,15039,United Kingdom
548400,22758,LARGE PURPLE BABUSHKA NOTEBOOK,3,3/30/2011 17:33,1.25,17400,United Kingdom
577951,22450,SILK PURSE BABUSHKA BLUE,2,11/22/2011 12:09,3.35,17238,United Kingdom
547728,21181,PLEASE ONE PERSON METAL SIGN,48,3/25/2011 10:51,1.53,16029,United Kingdom
570016,22960,JAM MAKING SET WITH JARS,6,10/7/2011 10:06,4.25,14911,EIRE
576387,22274,FELTCRAFT DOLL EMILY,6,11/15/2011 9:55,2.95,15582,United Kingdom
540458,22327,ROUND SNACK BOXES SET OF 4 SKULLS,6,1/7/2011 12:28,2.95,12501,Germany
547670,22364,GLASS JAR DIGESTIVE BISCUITS,1,3/24/2011 13:41,2.95,16769,United Kingdom
564317,23319,BOX OF 6 MINI 50'S CRACKERS,6,8/24/2011 13:12,2.49,13890,United Kingdom
540396,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,24,1/6/2011 18:33,3.39,14031,United Kingdom
546862,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,3/17/2011 15:34,8.5,16216,United Kingdom
556780,21112,SWISS ROLL TOWEL PINK  SPOTS,2,6/14/2011 12:46,2.95,14524,United Kingdom
576540,22254,FELT TOADSTOOL LARGE,2,11/15/2011 12:48,1.25,18043,United Kingdom
578088,21812,GARLAND WITH HEARTS AND BELLS,6,11/22/2011 16:47,4.95,16376,United Kingdom
558058,23093,SMALL PARISIENNE HEART PHOTO FRAME,8,6/24/2011 15:00,2.49,14766,United Kingdom
568207,23314,VINTAGE CHRISTMAS TABLECLOTH,2,9/25/2011 15:34,12.5,15150,United Kingdom
555473,20727,LUNCH BAG  BLACK SKULL.,10,6/3/2011 11:59,1.65,14700,United Kingdom
551351,20794,BLUE  TILE HOOK,8,4/28/2011 10:20,2.1,14298,United Kingdom
547568,22382,LUNCH BAG SPACEBOY DESIGN,10,3/24/2011 9:50,1.65,13341,United Kingdom
580137,23280,FOLDING BUTTERFLY MIRROR HOT PINK,6,12/1/2011 19:54,0.83,17566,United Kingdom
562218,23076,ICE CREAM SUNDAE LIP GLOSS,24,8/3/2011 14:07,1.25,13851,United Kingdom
574700,21166,COOK WITH WINE METAL SIGN,2,11/6/2011 13:53,2.08,16033,United Kingdom
542709,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,1/31/2011 13:17,0.29,15144,United Kingdom
581096,23480,MINI LIGHTS WOODLAND MUSHROOMS,4,12/7/2011 11:36,3.75,17412,United Kingdom
561614,22191,IVORY DINER WALL CLOCK,2,7/28/2011 12:50,8.5,13871,United Kingdom
572499,23546,WRAP PAISLEY PARK,25,10/24/2011 14:10,0.42,15786,United Kingdom
570192,22750,FELTCRAFT PRINCESS LOLA DOLL,4,10/7/2011 15:26,3.75,17509,United Kingdom
545227,22714,CARD BIRTHDAY COWBOY,12,3/1/2011 09:35,0.42,12428,Finland
571441,22746,POPPY'S PLAYHOUSE LIVINGROOM,1,10/17/2011 13:31,4.13,14096,United Kingdom
548745,21080,SET/20 RED RETROSPOT PAPER NAPKINS,12,4/4/2011 12:10,0.85,12471,Germany
561514,22969,HOMEMADE JAM SCENTED CANDLES,12,7/27/2011 15:14,1.45,14331,United Kingdom
569701,23009,I LOVE LONDON BABY GIFT SET,2,10/5/2011 15:56,16.95,12723,France
573362,23307,SET OF 60 PANTRY DESIGN CAKE CASES,24,10/30/2011 13:06,0.55,12597,Spain
577554,23311,VINTAGE CHRISTMAS STOCKING,2,11/20/2011 15:35,2.55,15533,United Kingdom
559004,22192,BLUE DINER WALL CLOCK,4,7/5/2011 12:23,8.5,12428,Finland
554268,22386,JUMBO BAG PINK POLKADOT,3,5/23/2011 12:59,2.08,15311,United Kingdom
579002,47591D,PINK FAIRY CAKE CHILDRENS APRON,1,11/27/2011 16:27,1.95,14093,United Kingdom
540595,10133,COLOURING PENCILS BROWN TUBE,20,1/10/2011 11:35,0.42,14321,United Kingdom
545303,22709,WRAP WEDDING DAY,25,3/1/2011 12:48,0.42,15319,United Kingdom
561952,23245,SET OF 3 REGENCY CAKE TINS,4,8/1/2011 13:02,4.95,12949,United Kingdom
544749,22698,PINK REGENCY TEACUP AND SAUCER,4,2/23/2011 10:57,2.95,15373,United Kingdom
572323,22335,HEART DECORATION PAINTED ZINC,24,10/24/2011 9:46,0.65,14312,United Kingdom
553202,21084,SET/6 COLLAGE PAPER CUPS,8,5/15/2011 16:02,0.19,15854,United Kingdom
553220,23256,CHILDRENS CUTLERY SPACEBOY,4,5/16/2011 9:57,4.15,13319,United Kingdom
575087,85099F,JUMBO BAG STRAWBERRY,1,11/8/2011 13:57,2.08,16549,United Kingdom
545519,21389,IVORY HANGING DECORATION  BIRD,24,3/3/2011 12:27,0.85,16159,United Kingdom
543454,22795,SWEETHEART RECIPE BOOK STAND,1,2/8/2011 12:20,6.75,14527,United Kingdom
577483,84879,ASSORTED COLOUR BIRD ORNAMENT,4,11/20/2011 11:50,1.69,14502,United Kingdom
543010,22723,SET OF 6 HERB TINS SKETCHBOOK,4,2/2/2011 13:16,3.95,18250,United Kingdom
574170,23210,WHITE ROCKING HORSE HAND PAINTED,24,11/3/2011 11:43,1.25,16221,United Kingdom
553182,82580,BATHROOM METAL SIGN,3,5/15/2011 12:21,0.55,17107,United Kingdom
555107,22549,PICTURE DOMINOES,12,5/31/2011 14:14,1.45,12594,Italy
577804,23108,SET OF 10 LED DOLLY LIGHTS,1,11/21/2011 17:33,6.25,17432,United Kingdom
556288,22025,RING OF ROSES BIRTHDAY CARD,12,6/10/2011 09:23,0.42,13426,United Kingdom
574020,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,11/2/2011 12:15,1.25,14673,United Kingdom
570467,21232,STRAWBERRY CERAMIC TRINKET BOX,12,10/10/2011 16:06,1.25,12607,USA
574686,35471D,SET OF 3 BIRD LIGHT PINK FEATHER,1,11/6/2011 13:00,0.39,17608,United Kingdom
577359,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2,11/18/2011 16:07,2.1,14903,United Kingdom
574297,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,11/3/2011 15:54,0.29,16602,United Kingdom
561897,22726,ALARM CLOCK BAKELIKE GREEN,1,7/31/2011 15:24,3.75,17841,United Kingdom
554096,21544,SKULLS  WATER TRANSFER TATTOOS,12,5/22/2011 12:51,0.85,14921,United Kingdom
572196,22189,CREAM HEART CARD HOLDER,120,10/21/2011 11:54,2.31,18102,United Kingdom
539414,21807,WHITE CHRISTMAS STAR DECORATION,3,12/17/2010 13:45,0.42,16931,United Kingdom
559032,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,48,7/5/2011 14:53,1.45,17511,United Kingdom
554979,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,3,5/29/2011 11:34,0.83,16931,United Kingdom
564640,35970,ZINC FOLKART SLEIGH BELLS,12,8/26/2011 13:00,1.69,14837,United Kingdom
547497,22858,EASTER TIN KEEPSAKE,2,3/23/2011 12:15,1.65,14461,United Kingdom
543474,22301,COFFEE MUG CAT + BIRD DESIGN,6,2/8/2011 15:09,2.55,14415,United Kingdom
565141,22677,FRENCH BLUE METAL DOOR SIGN 2,1,9/1/2011 13:40,1.25,17841,United Kingdom
541003,22150,3 STRIPEY MICE FELTCRAFT,6,1/13/2011 10:35,1.95,15835,United Kingdom
576339,22134,MINI LADLE LOVE HEART RED,2,11/14/2011 15:27,0.83,14096,United Kingdom
579749,21155,RED RETROSPOT PEG BAG,6,11/30/2011 14:41,2.55,13362,United Kingdom
546927,22972,CHILDREN'S SPACEBOY MUG,24,3/18/2011 10:15,1.65,16672,United Kingdom
553675,21745,GAOLERS KEYS DECORATIVE GARDEN,4,5/18/2011 12:52,3.75,13719,United Kingdom
569903,21791,VINTAGE HEADS AND TAILS CARD GAME,12,10/6/2011 16:25,1.25,13892,United Kingdom
548313,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,3,3/30/2011 12:15,2.95,15353,United Kingdom
549561,84818,DANISH ROSE PHOTO FRAME,4,4/10/2011 13:36,2.55,13570,United Kingdom
546263,22305,COFFEE MUG PINK PAISLEY DESIGN,216,3/10/2011 15:01,2.1,14156,EIRE
555949,21417,COCKLE SHELL DISH,6,6/8/2011 10:50,2.1,16626,United Kingdom
555572,20750,RED RETROSPOT MINI CASES,2,6/5/2011 15:37,7.95,12449,Belgium
569555,22158,3 HEARTS HANGING DECORATION RUSTIC,8,10/5/2011 08:17,2.95,17728,United Kingdom
550764,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1,4/20/2011 12:26,8.5,14527,United Kingdom
574898,22633,HAND WARMER UNION JACK,8,11/7/2011 15:07,2.1,16242,United Kingdom
579446,23229,VINTAGE DONKEY TAIL GAME,6,11/29/2011 13:43,3.75,14121,United Kingdom
565437,22907,PACK OF 20 NAPKINS PANTRY DESIGN,6,9/4/2011 13:48,0.85,17050,United Kingdom
576686,20992,JAZZ HEARTS PURSE NOTEBOOK,1,11/16/2011 12:08,0.39,16916,United Kingdom
551137,20694,FLORAL PINK MONSTER,1,4/26/2011 13:05,3.75,15581,United Kingdom
568908,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,9/29/2011 13:38,3.25,16653,United Kingdom
542360,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,3,1/27/2011 12:40,0.95,14701,United Kingdom
576615,22737,RIBBON REEL CHRISTMAS PRESENT,1,11/15/2011 16:42,1.65,17231,United Kingdom
575063,23581,JUMBO BAG PAISLEY PARK,2,11/8/2011 12:32,2.08,16764,United Kingdom
562688,23302,KNEELING MAT HOUSEWORK  DESIGN,2,8/8/2011 13:53,1.65,13869,United Kingdom
540800,22377,BOTTLE BAG RETROSPOT,100,1/11/2011 12:20,0.85,13798,United Kingdom
572350,22809,SET OF 6 T-LIGHTS SANTA,2,10/24/2011 11:33,2.95,15516,United Kingdom
577504,21615,4 LAVENDER BOTANICAL DINNER CANDLES,3,11/20/2011 12:36,1.25,14159,United Kingdom
553833,21172,PARTY METAL SIGN,1,5/19/2011 11:41,1.45,17346,United Kingdom
564141,21669,BLUE STRIPE CERAMIC DRAWER KNOB,2,8/23/2011 11:47,1.25,17841,United Kingdom
563931,20725,LUNCH BAG RED RETROSPOT,10,8/21/2011 15:49,1.65,14895,United Kingdom
568311,23377,PACK OF 12 DOLLY GIRL TISSUES,6,9/26/2011 12:53,0.39,17287,United Kingdom
569846,23020,GLASS  SONGBIRD STORAGE JAR,2,10/6/2011 13:42,12.5,13422,United Kingdom
579667,23498,CLASSIC BICYCLE CLIPS,4,11/30/2011 12:32,1.45,16361,United Kingdom
544303,48185,DOORMAT FAIRY CAKE,1,2/17/2011 13:28,7.95,18116,United Kingdom
571944,22899,CHILDREN'S APRON DOLLY GIRL,6,10/20/2011 10:15,2.1,13755,United Kingdom
542276,21784,SHOE SHINE BOX,4,1/27/2011 10:19,9.95,12764,Lebanon
576300,23372,SET 36 COLOUR PENCILS DOLLY GIRL,1,11/14/2011 14:39,1.25,15058,United Kingdom
538991,22310,IVORY KNITTED MUG COSY,50,12/15/2010 11:53,1.45,17511,United Kingdom
555124,21745,GAOLERS KEYS DECORATIVE GARDEN,3,5/31/2011 15:26,3.75,18204,United Kingdom
538905,22301,COFFEE MUG CAT + BIRD DESIGN,6,12/15/2010 10:31,2.55,13611,United Kingdom
538945,21231,SWEETHEART CERAMIC TRINKET BOX,72,12/15/2010 11:22,1.06,17230,United Kingdom
547488,85099F,JUMBO BAG STRAWBERRY,3,3/23/2011 11:30,1.95,13821,United Kingdom
551859,22776,SWEETHEART CAKESTAND 3 TIER,4,5/4/2011 15:37,9.95,14336,United Kingdom
564223,22175,PINK OWL SOFT TOY,6,8/24/2011 9:46,2.95,13013,United Kingdom
569089,23247,BISCUIT TIN 50'S CHRISTMAS,2,9/30/2011 12:03,2.89,13764,United Kingdom
573999,22195,LARGE HEART MEASURING SPOONS,12,11/2/2011 11:43,1.65,12779,Poland
542673,22283,6 EGG HOUSE PAINTED WOOD,1,1/31/2011 12:18,7.95,14527,United Kingdom
549123,22997,TRAVEL CARD WALLET UNION JACK,24,4/6/2011 14:02,0.42,15201,United Kingdom
568670,22866,HAND WARMER SCOTTY DOG DESIGN,4,9/28/2011 13:07,2.1,14978,United Kingdom
581279,22423,REGENCY CAKESTAND 3 TIER,6,12/8/2011 11:35,12.75,12437,France
536530,22364,GLASS JAR DIGESTIVE BISCUITS,1,12/1/2010 13:21,2.95,17905,United Kingdom
553831,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,6,5/19/2011 11:36,2.95,14442,Channel Islands
555739,21578,WOODLAND DESIGN  COTTON TOTE BAG,6,6/7/2011 09:49,2.25,12380,Belgium
574721,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,3,11/6/2011 14:43,3.75,17920,United Kingdom
571064,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,1,10/13/2011 14:48,1.65,17181,United Kingdom
541134,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,6,1/14/2011 10:20,3.75,15615,United Kingdom
544314,22697,GREEN REGENCY TEACUP AND SAUCER,6,2/17/2011 14:42,2.95,13767,United Kingdom
571824,23494,VINTAGE DOILY DELUXE SEWING KIT,3,10/19/2011 11:49,5.95,12472,Germany
572843,84978,HANGING HEART JAR T-LIGHT HOLDER,12,10/26/2011 12:06,1.25,14315,United Kingdom
549681,20754,RETROSPOT RED WASHING UP GLOVES,6,4/11/2011 13:19,2.1,13881,United Kingdom
573275,22905,CALENDAR IN SEASON DESIGN,2,10/28/2011 13:12,2.95,15311,United Kingdom
553385,22995,TRAVEL CARD WALLET SUKI,9,5/16/2011 15:53,0.42,16710,United Kingdom
577008,23499,SET 12 VINTAGE DOILY CHALK,1,11/17/2011 12:02,0.42,16869,United Kingdom
576381,22355,CHARLOTTE BAG SUKI DESIGN,10,11/15/2011 9:26,0.85,12839,United Kingdom
543193,22138,BAKING SET 9 PIECE RETROSPOT,6,2/4/2011 12:18,4.95,13725,United Kingdom
559058,72225C,LAVENDER SCENT CAKE CANDLE,24,7/6/2011 09:49,0.29,12407,Belgium
567428,22470,HEART OF WICKER LARGE,6,9/20/2011 11:35,2.95,14911,EIRE
566739,22922,FRIDGE MAGNETS US DINER ASSORTED,24,9/14/2011 14:30,0.85,12566,Germany
536628,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,12/2/2010 10:54,3.39,17850,United Kingdom
576390,21232,STRAWBERRY CERAMIC TRINKET POT,12,11/15/2011 10:13,1.25,12569,Germany
565855,23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,12,9/7/2011 13:30,1.45,15114,United Kingdom
556922,22978,PANTRY ROLLING PIN,1,6/15/2011 13:56,3.75,12748,United Kingdom
560584,37450,CERAMIC CAKE BOWL + HANGING CAKES,1,7/19/2011 15:38,2.95,13827,United Kingdom
574734,23217,LAUREL HEART ANTIQUE SILVER,4,11/6/2011 15:20,1.25,15025,United Kingdom
574093,22930,BAKING MOULD HEART MILK CHOCOLATE,6,11/3/2011 09:43,2.55,12437,France
552168,22438,BALLOON ART MAKE YOUR OWN FLOWERS,10,5/6/2011 12:28,1.95,13880,United Kingdom
560394,22174,PHOTO CUBE,6,7/18/2011 13:35,1.65,14390,United Kingdom
560504,21871,SAVE THE PLANET MUG,12,7/19/2011 11:47,1.25,13081,United Kingdom
580677,85114B,IVORY ENCHANTED FOREST PLACEMAT,1,12/5/2011 14:40,1.65,16200,United Kingdom
538283,22440,BALLOON WATER BOMB PACK OF 35,2,12/10/2010 12:56,0.42,12748,United Kingdom
541510,22776,SWEETHEART CAKESTAND 3 TIER,1,1/18/2011 16:39,9.95,14428,United Kingdom
576607,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,11/15/2011 15:42,2.95,12474,Germany
561642,21175,GIN + TONIC DIET METAL SIGN,3,7/28/2011 15:04,2.55,17965,United Kingdom
558067,23245,SET OF 3 REGENCY CAKE TINS,4,6/24/2011 15:51,4.95,14156,EIRE
546862,85035C,ROSE 3 WICK MORRIS BOX CANDLE,4,3/17/2011 15:34,4.25,16216,United Kingdom
566315,22302,COFFEE MUG PEARS  DESIGN,6,9/12/2011 10:01,2.55,15392,United Kingdom
555393,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,4,6/2/2011 17:00,3.29,14221,United Kingdom
538886,22635,CHILDS BREAKFAST SET DOLLY GIRL,2,12/14/2010 16:07,9.95,13846,United Kingdom
574033,23541,WALL ART CLASSIC PUDDINGS,2,11/2/2011 12:44,8.25,16558,United Kingdom
580393,22465,HANGING METAL STAR LANTERN,1,12/4/2011 10:51,0.79,16438,United Kingdom
572865,21122,SET/10 PINK POLKADOT PARTY CANDLES,2,10/26/2011 13:01,1.25,17841,United Kingdom
571557,21930,JUMBO STORAGE BAG SKULLS,10,10/18/2011 9:25,2.08,15678,United Kingdom
547428,22961,JAM MAKING SET PRINTED,12,3/23/2011 10:51,1.45,14870,United Kingdom
574149,90063B,BLACK VINT ART DEC CRYSTAL NECKLACE,2,11/3/2011 11:29,8.5,13709,United Kingdom
560568,21936,RED RETROSPOT PICNIC BAG,5,7/19/2011 14:03,2.95,13895,United Kingdom
549279,22918,HERB MARKER PARSLEY,2,4/7/2011 13:16,0.65,16469,United Kingdom
556020,22412,METAL SIGN NEIGHBOURHOOD WITCH,2,6/8/2011 12:03,2.1,13571,United Kingdom
573777,22398,MAGNETS PACK OF 4 SWALLOWS,12,11/1/2011 10:49,0.39,13726,United Kingdom
563174,22662,LUNCH BAG DOLLY GIRL DESIGN,10,8/12/2011 13:40,1.65,16746,United Kingdom
557969,23204,CHARLOTTE BAG APPLES DESIGN,10,6/24/2011 10:03,0.85,13856,United Kingdom
572746,22120,WELCOME  WOODEN BLOCK LETTERS,1,10/25/2011 16:30,9.95,13263,United Kingdom
542241,21874,GIN AND TONIC MUG,2,1/26/2011 14:51,1.25,16409,United Kingdom
563753,21987,PACK OF 6 SKULL PAPER CUPS,12,8/19/2011 10:51,0.65,12513,France
576089,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,11/14/2011 8:56,3.75,17663,United Kingdom
537227,21232,STRAWBERRY CERAMIC TRINKET BOX,12,12/6/2010 08:42,1.25,17677,United Kingdom
